Date,Review,Rating,Product,District
04/11/2016,Soo Frustrating!Strange complicated to figure out complicated to figure out limited services additional charges not great the worst.,1,Online Services,7
05/11/2016,Secure From Fraud fast transactions competitive rates waved fees easy online banking.,5,Online Services,45
05/11/2016,Secure From Fraud secure from fraud efficient fast transactions worried about fraud but helped me in a case of fraud.,5,Online Services,71
05/11/2016,Efficient where i lost my PIN responded quick secure from fraud stable interest rate stable interest rate easy online banking.,5,Online Services,48
05/11/2016,Easy Online Banking responded quick stable interest rate worried about fraud but.,5,Online Services,30
05/11/2016,Competitive Rates efficient helped me in a case of fraud waved fees where i lost my PIN.,5,Online Services,75
05/11/2016,Wide Range Of Services wide range of services helpful customer service fast transactions helpful customer service easy online banking.,5,Online Services,39
05/11/2016,Where I Lost My Pin responded quick responded quick fast transactions waved fees friendly staff helped me in a case of fraud.,5,Online Services,43
05/11/2016,Stable Interest Rate stable interest rate where i lost my PIN helped me in a case of fraud wide range of services helpful customer service.,5,Online Services,31
05/11/2016,Friendly Staff stable interest rate secure from fraud friendly staff helped me in a case of fraud fast transactions.,5,Online Services,49
05/11/2016,Waved Fees helpful customer service waved fees responded quick.,5,Online Services,76
05/11/2016,Efficient helped me in a case of fraud easy online banking efficient wide range of services.,5,Online Services,34
05/11/2016,Error Kept Cropping Up poor interest rates limited services not great frustrating bad advice not great.,1,Online Services,56
05/11/2016,What Happened To This Bank?? the worst long wait times.,1,Online Services,53
05/11/2016,What Happened To This Bank?? additional charges slow transactions additional charges.,1,Online Services,73
05/11/2016,Frustrating bad advice long wait times long wait times.,1,Online Services,50
05/11/2016,Soo Frustrating!Strange soo frustrating!strange the worst error.,1,Online Services,34
05/11/2016,"Bad Advice soo frustrating!strange long wait times bad advice lost my details, staff were so unhelpful.",1,Online Services,9
05/11/2016,Rude Customer Service error kept cropping up error kept cropping up.,1,Online Services,32
05/11/2016,To Frustrate Me complicated to figure out the worst error.,1,Online Services,48
05/11/2016,"Slow Transactions to frustrate me lost my details, staff were so unhelpful error not great.",1,Online Services,62
05/11/2016,Poor Interest Rates additional charges error long wait times WHY!? WHY!?.,1,Online Services,74
05/11/2016,To Frustrate Me frustrating error long wait times.,1,Online Services,57
05/11/2016,Error Kept Cropping Up error kept cropping up additional charges long wait times the worst what happened to this bank??.,1,Online Services,71
05/11/2016,Why!? poor interest rates complicated to figure out rude customer service.,1,Online Services,69
06/11/2016,Stable Interest Rate stable interest rate efficient efficient helped me in a case of fraud fast transactions.,5,Online Services,38
06/11/2016,Wide Range Of Services worried about fraud but responded quick competitive rates fast transactions.,5,Online Services,58
06/11/2016,Responded Quick stable interest rate helpful customer service where i lost my PIN efficient efficient helped me in a case of fraud.,5,Online Services,43
06/11/2016,Competitive Rates waved fees secure from fraud where i lost my PIN wide range of services helpful customer service.,5,Online Services,30
06/11/2016,Secure From Fraud responded quick competitive rates friendly staff friendly staff stable interest rate.,5,Online Services,28
06/11/2016,Waved Fees helpful customer service wide range of services efficient secure from fraud worried about fraud but stable interest rate efficient.,5,Online Services,39
06/11/2016,Worried About Fraud But where i lost my PIN wide range of services helped me in a case of fraud.,5,Online Services,15
06/11/2016,Poor Interest Rates limited services soo frustrating!strange slow transactions limited services error.,1,Online Services,47
06/11/2016,Limited Services to frustrate me what happened to this bank?? error kept cropping up error kept cropping up to frustrate me complicated to figure out slow transactions.,1,Online Services,31
06/11/2016,Slow Transactions complicated to figure out the worst slow transactions to frustrate me limited services rude customer service.,1,Online Services,3
06/11/2016,Frustrating WHY!? long wait times complicated online banking what happened to this bank?? the worst.,1,Online Services,64
06/11/2016,"Limited Services the worst lost my details, staff were so unhelpful additional charges the worst.",1,Online Services,53
06/11/2016,Complicated Online Banking complicated online banking bad advice what happened to this bank?? complicated online banking to frustrate me error kept cropping up.,1,Online Services,37
07/11/2016,My Mum high fees rude customer service rising i hope youre proud of yourselves!! additional charges.,1,Mortgage,63
07/11/2016,Competitive Rates stable interest rate efficient.,5,Online Services,34
07/11/2016,Helpful Customer Service secure from fraud responded quick efficient.,5,Online Services,61
07/11/2016,Fast Transactions helped me in a case of fraud efficient competitive rates easy online banking responded quick stable interest rate stable interest rate.,5,Online Services,69
07/11/2016,Where I Lost My Pin stable interest rate wide range of services friendly staff.,5,Online Services,57
07/11/2016,Responded Quick stable interest rate helpful customer service.,5,Online Services,9
07/11/2016,Helped Me In A Case Of Fraud waved fees worried about fraud but helped me in a case of fraud helpful customer service.,5,Online Services,62
07/11/2016,Helped Me In A Case Of Fraud helped me in a case of fraud where i lost my PIN competitive rates responded quick.,5,Online Services,60
07/11/2016,Worried About Fraud But where i lost my PIN helped me in a case of fraud waved fees.,5,Online Services,75
07/11/2016,Helpful Customer Service efficient fast transactions competitive rates wide range of services responded quick friendly staff.,5,Online Services,21
07/11/2016,Helpful Customer Service stable interest rate helpful customer service helpful customer service worried about fraud but.,5,Online Services,55
07/11/2016,"Error Kept Cropping Up to frustrate me slow transactions slow transactions lost my details, staff were so unhelpful the worst bad advice.",1,Online Services,38
07/11/2016,Error Kept Cropping Up frustrating poor interest rates bad advice rude customer service complicated to figure out rude customer service.,1,Online Services,52
07/11/2016,"The Worst slow transactions WHY!? additional charges lost my details, staff were so unhelpful complicated online banking.",1,Online Services,3
07/11/2016,"To Frustrate Me lost my details, staff were so unhelpful long wait times complicated online banking complicated online banking complicated to figure out long wait times.",1,Online Services,66
07/11/2016,Why!? poor interest rates additional charges long wait times rude customer service to frustrate me what happened to this bank??.,1,Online Services,73
07/11/2016,Soo Frustrating!Strange the worst the worst not great slow transactions the worst.,1,Online Services,32
07/11/2016,Slow Transactions what happened to this bank?? bad advice the worst not great error.,1,Online Services,17
07/11/2016,Long Wait Times to frustrate me to frustrate me the worst what happened to this bank?? long wait times.,1,Online Services,12
